Timestamp,XAGUSD_Open,XAGUSD_High,XAGUSD_Low,XAGUSD_Close,XAGUSD_Trend
2012-02-15 00:00:00,33.538000000000004,33.589,33.485,33.573,-1.0
2012-02-16 00:00:00,33.404,33.431999999999995,33.374,33.406,1.0
2012-02-17 00:00:00,33.474000000000004,33.497,33.383,33.462,1.0
2012-02-20 00:00:00,33.582,33.614000000000004,33.516,33.591,-1.0
2012-02-21 00:00:00,33.503,33.578,33.446,33.567,1.0
2012-02-22 00:00:00,34.263000000000005,34.294000000000004,34.243,34.266,1.0
2012-02-23 00:00:00,34.296,34.33,34.253,34.297,1.0
2012-02-24 00:00:00,35.337,35.347,35.23300000000001,35.285,1.0
2012-02-27 00:00:00,35.422,35.494,35.39,35.455,-1.0
2012-02-28 00:00:00,35.394,35.434,35.312,35.338,1.0
2012-02-29 00:00:00,36.94,36.974,36.846,36.857,-1.0
2012-03-01 00:00:00,34.83,34.918,34.762,34.895,1.0
2012-03-02 00:00:00,35.424,35.462,35.337,35.354,-1.0
2012-03-05 00:00:00,34.727,34.81,34.643,34.8,-1.0
2012-03-06 00:00:00,34.024,34.16,34.016,34.138000000000005,-1.0
2012-03-07 00:00:00,32.918,32.943000000000005,32.785,32.827,1.0
2012-03-08 00:00:00,33.406,33.426,33.354,33.42,1.0
2012-03-09 00:00:00,33.841,33.848,33.748000000000005,33.776,1.0
2012-03-12 00:00:00,34.284,34.294000000000004,34.153,34.174,-1.0
2012-03-13 00:00:00,33.649,33.715,33.603,33.699,-1.0
2012-03-14 00:00:00,33.353,33.401,33.282,33.379,-1.0
2012-03-15 00:00:00,32.193000000000005,32.224000000000004,31.974,31.992,1.0
2012-03-16 00:00:00,32.48,32.544000000000004,32.338,32.452,1.0
2012-03-19 00:00:00,32.573,32.606,32.534,32.568000000000005,1.0
2012-03-20 00:00:00,32.897,32.924,32.863,32.924,-1.0
2012-03-21 00:00:00,32.048,32.246,32.04,32.238,1.0
2012-03-22 00:00:00,32.144,32.284,32.143,32.278,-1.0
2012-03-23 00:00:00,31.626,31.665,31.544,31.599,1.0
2012-03-26 00:00:00,32.365,32.394,32.243,32.257,1.0
2012-03-27 00:00:00,32.763000000000005,32.784,32.728,32.754,-1.0
2012-03-28 00:00:00,32.604,32.624,32.515,32.61,-1.0
2012-03-29 00:00:00,32.154,32.164,32.032,32.084,1.0
2012-03-30 00:00:00,32.213,32.266,32.178000000000004,32.253,1.0
2012-04-02 00:00:00,32.464,32.494,32.41,32.444,1.0
2012-04-03 00:00:00,33.024,33.056,32.983000000000004,33.05,-1.0
2012-04-04 00:00:00,32.611999999999995,32.648,32.593,32.632,-1.0
2012-04-05 00:00:00,31.36,31.413,31.311,31.349,1.0
2012-04-06 00:00:00,31.652,31.704,31.652,31.689,1.0
2012-04-09 00:00:00,31.865,31.901,31.782,31.782,1.0
2012-04-10 00:00:00,31.604,31.833,31.603,31.785,-1.0
2012-04-11 00:00:00,31.594,31.624,31.46,31.522,1.0
2012-04-12 00:00:00,31.594,31.644,31.455,31.585,1.0
2012-04-13 00:00:00,32.342,32.384,32.216,32.36,-1.0
2012-04-16 00:00:00,31.412,31.437,31.313,31.387,1.0
2012-04-17 00:00:00,31.462,31.485,31.45300000000001,31.464,1.0
2012-04-18 00:00:00,31.696,31.754,31.654,31.74,-1.0
2012-04-19 00:00:00,31.613000000000003,31.648000000000003,31.584,31.635,1.0
2012-04-20 00:00:00,31.683000000000003,31.69400000000001,31.63,31.676,-1.0
2012-04-23 00:00:00,31.646,31.69400000000001,31.579,31.591,-1.0
2012-04-24 00:00:00,30.784,30.835,30.773000000000003,30.825,1.0
2012-04-25 00:00:00,30.798,30.864,30.79300000000001,30.849,-1.0
2012-04-26 00:00:00,30.689,30.707,30.623,30.664,1.0
2012-04-27 00:00:00,31.06900000000001,31.114,31.047,31.088,1.0
2012-04-30 00:00:00,31.345,31.352,31.239,31.291,-1.0
2012-05-01 00:00:00,31.074,31.114,31.04300000000001,31.066,-1.0
2012-05-02 00:00:00,31.003,31.018,30.92,30.92,-1.0
2012-05-03 00:00:00,30.604,30.624,30.583,30.623,-1.0
2012-05-04 00:00:00,30.124,30.131,30.044,30.09,1.0
2012-05-07 00:00:00,30.13300000000001,30.20300000000001,30.112,30.154,-1.0
2012-05-08 00:00:00,30.06,30.129,30.053,30.124,-1.0
2012-05-09 00:00:00,29.33,29.414,29.244,29.327,-1.0
2012-05-10 00:00:00,29.164,29.294,29.143,29.275,-1.0
2012-05-11 00:00:00,29.004,29.014,28.923,29.004,-1.0
2012-05-14 00:00:00,28.809,28.994,28.784,28.974,-1.0
2012-05-15 00:00:00,28.214,28.254,28.155,28.204,-1.0
2012-05-16 00:00:00,27.657,27.678,27.544,27.613000000000003,-1.0
2012-05-17 00:00:00,27.329,27.464,27.329,27.45300000000001,1.0
2012-05-18 00:00:00,28.094,28.117,28.00800000000001,28.039,1.0
2012-05-21 00:00:00,28.72300000000001,28.843000000000004,28.702,28.72300000000001,-1.0
2012-05-22 00:00:00,28.564,28.564,28.457,28.467,-1.0
2012-05-23 00:00:00,28.104,28.104,27.74,27.822,-1.0
2012-05-24 00:00:00,27.683000000000003,27.843000000000004,27.683000000000003,27.755,1.0
2012-05-25 00:00:00,28.163,28.266,28.158,28.182,1.0
2012-05-28 00:00:00,28.617,28.674,28.556,28.558000000000003,-1.0
2012-05-29 00:00:00,28.385,28.415,28.294,28.407,-1.0
2012-05-30 00:00:00,27.753,27.799,27.733,27.753,1.0
2012-05-31 00:00:00,27.923,27.923,27.756,27.84800000000001,-1.0
2012-06-01 00:00:00,27.70300000000001,27.70300000000001,27.553,27.553,1.0
2012-06-04 00:00:00,28.353,28.484,28.3,28.324,-1.0
2012-06-05 00:00:00,28.304,28.364,28.29300000000001,28.323,1.0
2012-06-06 00:00:00,28.505,28.654,28.502,28.623,1.0
2012-06-07 00:00:00,29.45300000000001,29.564,29.395,29.404,-1.0
2012-06-08 00:00:00,28.674,28.676,28.458,28.529,1.0
2012-06-11 00:00:00,28.933000000000003,28.968000000000004,28.838,28.86,-1.0
2012-06-12 00:00:00,28.401,28.479,28.372,28.467,1.0
2012-06-13 00:00:00,28.837,28.894,28.773000000000003,28.779,1.0
2012-06-14 00:00:00,28.84800000000001,28.868,28.804,28.833,-1.0
2012-06-15 00:00:00,28.595,28.65,28.592,28.645,1.0
2012-06-18 00:00:00,28.593000000000004,28.835,28.583,28.824,-1.0
2012-06-19 00:00:00,28.757,28.774,28.698,28.738000000000003,-1.0
2012-06-20 00:00:00,28.464,28.467,28.365,28.413,-1.0
2012-06-21 00:00:00,28.013,28.014,27.742,27.83,-1.0
2012-06-22 00:00:00,27.023000000000003,27.023000000000003,26.928,26.986,-1.0
2012-06-25 00:00:00,26.695,26.795,26.648000000000003,26.69,1.0
2012-06-26 00:00:00,27.489,27.534,27.482,27.498,-1.0
2012-06-27 00:00:00,27.053,27.147,27.027,27.147,-1.0
2012-06-28 00:00:00,26.924,27.102,26.906,27.092,-1.0
2012-06-29 00:00:00,26.323,26.434,26.304,26.427,1.0
2012-07-02 00:00:00,27.523000000000003,27.526,27.353,27.38,1.0
2012-07-03 00:00:00,27.454,27.505,27.443,27.454,1.0
2012-07-04 00:00:00,28.25800000000001,28.288,28.16800000000001,28.188,-1.0
2012-07-05 00:00:00,28.144,28.218000000000004,28.13,28.187,-1.0
2012-07-06 00:00:00,27.754,27.791,27.742,27.782,-1.0
2012-07-09 00:00:00,26.984,27.121,26.943,27.109,1.0
2012-07-10 00:00:00,27.314,27.333,27.25800000000001,27.277,-1.0
2012-07-11 00:00:00,26.933000000000003,26.965,26.899,26.958,1.0
2012-07-12 00:00:00,27.116,27.131,27.045,27.079,1.0
2012-07-13 00:00:00,27.13300000000001,27.198,27.083,27.116,1.0
2012-07-16 00:00:00,27.403,27.403,27.257,27.264,1.0
2012-07-17 00:00:00,27.323,27.406,27.322,27.404,-1.0
2012-07-18 00:00:00,27.312,27.353,27.306,27.336,-1.0
2012-07-19 00:00:00,27.153,27.274,27.132,27.25800000000001,-1.0
2012-07-20 00:00:00,27.284,27.284,27.2,27.235,-1.0
2012-07-23 00:00:00,27.226,27.246,27.163,27.22300000000001,-1.0
2012-07-24 00:00:00,27.033,27.097,27.013,27.031,-1.0
2012-07-25 00:00:00,26.954,26.956,26.877,26.913,1.0
2012-07-26 00:00:00,27.307,27.327,27.257,27.311,1.0
2012-07-27 00:00:00,27.467,27.485,27.403,27.403,1.0
2012-07-30 00:00:00,27.686,27.712,27.647,27.671,1.0
2012-07-31 00:00:00,28.123,28.136,28.065,28.065,-1.0
2012-08-01 00:00:00,27.934,27.95300000000001,27.87,27.888,-1.0
2012-08-02 00:00:00,27.446,27.449,27.38,27.447,-1.0
2012-08-03 00:00:00,27.162,27.209,27.135,27.199,1.0
2012-08-06 00:00:00,27.783,27.804,27.714,27.745,1.0
2012-08-07 00:00:00,27.853,27.864,27.801,27.805,1.0
2012-08-08 00:00:00,28.031,28.083,28.001,28.034,1.0
2012-08-09 00:00:00,28.023000000000003,28.058000000000003,28.023000000000003,28.041,1.0
2012-08-10 00:00:00,28.104,28.125,28.086,28.119,-1.0
2012-08-13 00:00:00,28.144,28.154,28.107,28.113000000000003,-1.0
2012-08-14 00:00:00,27.81,27.916,27.809,27.906,-1.0
2012-08-15 00:00:00,27.818,27.864,27.805,27.842,1.0
2012-08-16 00:00:00,27.818,27.876,27.81,27.871,1.0
2012-08-17 00:00:00,28.173,28.234,28.164,28.175,-1.0
2012-08-20 00:00:00,28.124,28.124,28.089,28.094,1.0
2012-08-21 00:00:00,28.693,28.724,28.661,28.66800000000001,1.0
2012-08-22 00:00:00,29.262,29.284,29.214,29.22300000000001,1.0
2012-08-23 00:00:00,29.852,29.88300000000001,29.81,29.833,1.0
2012-08-24 00:00:00,30.46,30.542,30.445,30.481,1.0
2012-08-27 00:00:00,30.884,30.894,30.825,30.843000000000004,-1.0
2012-08-28 00:00:00,30.772,30.775,30.587,30.59,1.0
2012-08-29 00:00:00,30.827,30.867,30.724,30.747,-1.0
2012-08-30 00:00:00,30.696,30.737,30.687,30.728,-1.0
2012-08-31 00:00:00,30.391,30.445,30.384,30.401,1.0
2012-09-03 00:00:00,31.593000000000004,31.59800000000001,31.523000000000003,31.553,1.0
2012-09-04 00:00:00,32.124,32.21,32.115,32.195,-1.0
2012-09-05 00:00:00,32.203,32.204,32.126999999999995,32.156,1.0
2012-09-06 00:00:00,32.207,32.234,32.2,32.22,1.0
2012-09-07 00:00:00,32.57,32.592,32.434,32.533,1.0
2012-09-10 00:00:00,33.638000000000005,33.654,33.563,33.654,-1.0
2012-09-11 00:00:00,33.444,33.504,33.394,33.503,1.0
2012-09-12 00:00:00,33.505,33.66,33.489000000000004,33.638000000000005,-1.0
2012-09-13 00:00:00,33.233000000000004,33.275,33.203,33.233000000000004,1.0
2012-09-14 00:00:00,34.562,34.797,34.532,34.776,-1.0
2012-09-17 00:00:00,34.694,34.74,34.639,34.708,-1.0
2012-09-18 00:00:00,34.195,34.235,34.09,34.134,1.0
2012-09-19 00:00:00,34.667,34.724000000000004,34.623000000000005,34.677,-1.0
2012-09-20 00:00:00,34.626999999999995,34.644,34.553000000000004,34.625,1.0
2012-09-21 00:00:00,34.624,34.725,34.609,34.723,-1.0
2012-09-24 00:00:00,34.425,34.435,34.153,34.183,-1.0
2012-09-25 00:00:00,34.003,34.154,33.994,34.131,-1.0
2012-09-26 00:00:00,33.744,33.824,33.683,33.792,1.0
2012-09-27 00:00:00,33.973,33.974000000000004,33.885,33.954,1.0
2012-09-28 00:00:00,34.594,34.721,34.56,34.721,-1.0
2012-10-01 00:00:00,34.267,34.293,34.2,34.293,1.0
2012-10-02 00:00:00,34.717,34.845,34.717,34.834,-1.0
2012-10-03 00:00:00,34.515,34.586,34.455,34.583,1.0
2012-10-04 00:00:00,34.684,34.694,34.653,34.674,1.0
2012-10-05 00:00:00,34.984,35.005,34.965,35.003,-1.0
2012-10-08 00:00:00,34.483000000000004,34.52,34.396,34.414,-1.0
2012-10-09 00:00:00,34.094,34.124,34.075,34.107,-1.0
2012-10-10 00:00:00,33.783,33.816,33.744,33.778,1.0
2012-10-11 00:00:00,33.914,33.919000000000004,33.792,33.823,1.0
2012-10-12 00:00:00,34.056999999999995,34.089,33.994,34.005,-1.0
2012-10-15 00:00:00,33.105,33.189,33.094,33.135,-1.0
2012-10-16 00:00:00,32.684,32.765,32.664,32.727,1.0
2012-10-17 00:00:00,33.074,33.125,33.074,33.088,1.0
2012-10-18 00:00:00,33.104,33.167,33.097,33.11,-1.0
2012-10-19 00:00:00,32.818000000000005,32.841,32.755,32.811,-1.0
2012-10-22 00:00:00,31.853,32.04,31.843000000000004,32.04,1.0
2012-10-23 00:00:00,32.367,32.413000000000004,32.299,32.306999999999995,-1.0
2012-10-24 00:00:00,31.783,31.855,31.756,31.839,1.0
2012-10-25 00:00:00,31.836,31.904,31.827,31.867,1.0
2012-10-26 00:00:00,32.154,32.167,32.096,32.148,-1.0
2012-10-29 00:00:00,32.033,32.154,32.033,32.1,-1.0
2012-10-30 00:00:00,31.79300000000001,31.884,31.745,31.861,1.0
2012-10-31 00:00:00,31.864,31.916,31.85,31.877,1.0
2012-11-01 00:00:00,32.268,32.298,32.234,32.236,1.0
2012-11-02 00:00:00,32.303000000000004,32.334,32.283,32.295,-1.0
2012-11-05 00:00:00,31.045,31.132,31.021,31.123,-1.0
2012-11-06 00:00:00,31.174,31.19400000000001,31.095,31.108,1.0
2012-11-07 00:00:00,31.874,31.894,31.721,31.788,1.0
2012-11-08 00:00:00,31.807,31.814,31.72300000000001,31.798,1.0
2012-11-09 00:00:00,32.313,32.444,32.251,32.303000000000004,1.0
2012-11-12 00:00:00,32.665,32.71,32.633,32.703,-1.0
2012-11-13 00:00:00,32.324,32.344,32.203,32.22,1.0
2012-11-14 00:00:00,32.495,32.614000000000004,32.492,32.569,-1.0
2012-11-15 00:00:00,32.603,32.616,32.534,32.546,1.0
2012-11-16 00:00:00,32.604,32.634,32.564,32.584,-1.0
2012-11-19 00:00:00,32.405,32.427,32.314,32.386,1.0
2012-11-20 00:00:00,33.061,33.119,33.051,33.084,1.0
2012-11-21 00:00:00,33.117,33.13,33.085,33.116,1.0
2012-11-22 00:00:00,33.384,33.431,33.349000000000004,33.384,-1.0
2012-11-23 00:00:00,33.339,33.345,33.303000000000004,33.332,1.0
2012-11-26 00:00:00,34.007,34.014,33.912,33.938,1.0
2012-11-27 00:00:00,34.168,34.266,34.168,34.227,-1.0
2012-11-28 00:00:00,33.983000000000004,34.045,33.966,33.983000000000004,-1.0
2012-11-29 00:00:00,33.76,33.788000000000004,33.685,33.729,1.0
2012-11-30 00:00:00,34.193000000000005,34.197,34.142,34.151,-1.0
2012-12-03 00:00:00,33.524,33.654,33.496,33.654,-1.0
2012-12-04 00:00:00,33.603,33.623000000000005,33.544000000000004,33.558,-1.0
2012-12-05 00:00:00,32.845,32.975,32.835,32.975,-1.0
2012-12-06 00:00:00,32.814,32.944,32.799,32.876,1.0
2012-12-07 00:00:00,32.975,33.034,32.975,33.024,1.0
2012-12-10 00:00:00,33.068000000000005,33.146,33.065,33.146,-1.0
2012-12-11 00:00:00,33.217,33.227,33.113,33.124,-1.0
2012-12-12 00:00:00,32.946,32.953,32.914,32.944,1.0
2012-12-13 00:00:00,33.328,33.345,33.191,33.197,-1.0
2012-12-14 00:00:00,32.539,32.55,32.465,32.514,-1.0
2012-12-17 00:00:00,32.294000000000004,32.334,32.216,32.23,1.0
2012-12-18 00:00:00,32.244,32.284,32.221,32.283,-1.0
2012-12-19 00:00:00,31.74,31.764,31.713,31.745,-1.0
2012-12-20 00:00:00,31.047,31.124,30.985,31.062,-1.0
2012-12-21 00:00:00,29.961,30.004,29.916,30.004,1.0
2012-12-24 00:00:00,30.067,30.084,29.978,30.013,-1.0
2012-12-25 00:00:00,29.869,29.872,29.859,29.861,1.0
2012-12-26 00:00:00,29.863000000000003,29.976,29.863000000000003,29.905,1.0
2012-12-27 00:00:00,30.023000000000003,30.034,29.932,29.943,1.0
2012-12-28 00:00:00,30.138,30.186,30.135,30.177,1.0
2012-12-31 00:00:00,30.058000000000003,30.254,30.05,30.195,1.0
2013-01-01 00:00:00,30.31,30.31,30.31,30.31,1.0
2013-01-02 00:00:00,30.197,30.365,30.193,30.359,1.0
2013-01-03 00:00:00,31.042,31.183000000000003,31.039,31.125,-1.0
2013-01-04 00:00:00,30.1,30.137,29.673,29.763,1.0
2013-01-07 00:00:00,30.17,30.244,30.143,30.153,1.0
2013-01-08 00:00:00,30.234,30.314,30.183000000000003,30.287,1.0
2013-01-09 00:00:00,30.451,30.454,30.306,30.347,-1.0
2013-01-10 00:00:00,30.334,30.364,30.26,30.26,1.0
2013-01-11 00:00:00,30.818,30.84800000000001,30.745,30.791,-1.0
2013-01-14 00:00:00,30.403,30.464,30.373,30.449,1.0
2013-01-15 00:00:00,31.057,31.096,30.986,31.087,1.0
2013-01-16 00:00:00,31.404,31.474,31.363000000000003,31.457,1.0
2013-01-17 00:00:00,31.462,31.472,31.416,31.459,1.0
2013-01-18 00:00:00,31.704,31.739,31.671,31.692,1.0
2013-01-21 00:00:00,31.977,32.043,31.931,32.014,-1.0
2013-01-22 00:00:00,31.993,32.02,31.977,32.012,1.0
2013-01-23 00:00:00,32.178000000000004,32.254,32.176,32.218,-1.0
2013-01-24 00:00:00,32.202,32.212,32.023,32.064,-1.0
2013-01-25 00:00:00,31.642,31.653,31.268,31.563,-1.0
2013-01-28 00:00:00,31.224,31.229,31.175,31.22300000000001,-1.0
2013-01-29 00:00:00,30.915,31.00800000000001,30.904,30.985,1.0
2013-01-30 00:00:00,31.376,31.413,31.323,31.324,1.0
2013-01-31 00:00:00,32.004,32.054,31.946,31.994,-1.0
2013-02-01 00:00:00,31.445,31.447,31.4,31.429,1.0
2013-02-04 00:00:00,31.811,31.814,31.70300000000001,31.714,-1.0
2013-02-05 00:00:00,31.753,31.756,31.609,31.686,1.0
2013-02-06 00:00:00,31.871,31.871,31.79,31.795,1.0
2013-02-07 00:00:00,31.863000000000003,31.874,31.79300000000001,31.824,-1.0
2013-02-08 00:00:00,31.479,31.524,31.368,31.423,1.0
2013-02-11 00:00:00,31.414,31.475,31.413,31.454,-1.0
2013-02-12 00:00:00,30.924,30.94,30.753,30.803,1.0
2013-02-13 00:00:00,31.141,31.2,31.13300000000001,31.184,-1.0
2013-02-14 00:00:00,30.812,30.824,30.768,30.805,-1.0
2013-02-15 00:00:00,30.423,30.464,30.405,30.419,-1.0
2013-02-18 00:00:00,29.869,30.135,29.869,30.11,-1.0
2013-02-19 00:00:00,30.064,30.07800000000001,29.984,30.005,-1.0
2013-02-20 00:00:00,29.438,29.564,29.426,29.544,-1.0
2013-02-21 00:00:00,28.721,28.79300000000001,28.544,28.744,-1.0
2013-02-22 00:00:00,28.717,28.754,28.687,28.708,-1.0
2013-02-25 00:00:00,28.69,28.699,28.564,28.624,1.0
2013-02-26 00:00:00,29.053,29.102,29.004,29.044,1.0
2013-02-27 00:00:00,29.354,29.386,29.265,29.31,-1.0
2013-02-28 00:00:00,28.997,29.104,28.97300000000001,29.083,-1.0
2013-03-01 00:00:00,28.557,28.604,28.50800000000001,28.583,1.0
2013-03-04 00:00:00,28.638,28.716,28.603,28.713,-1.0
2013-03-05 00:00:00,28.599,28.637,28.596,28.634,1.0
2013-03-06 00:00:00,28.764,28.789,28.721,28.763,1.0
2013-03-07 00:00:00,28.941,28.984,28.896,28.97300000000001,-1.0
2013-03-08 00:00:00,28.894,28.924,28.877,28.894,1.0
2013-03-11 00:00:00,28.943,28.974,28.874,28.954,1.0
2013-03-12 00:00:00,29.00800000000001,29.00800000000001,28.966,28.984,1.0
2013-03-13 00:00:00,29.164,29.224,29.153,29.182,-1.0
2013-03-14 00:00:00,28.908,28.964,28.875,28.928,-1.0
2013-03-15 00:00:00,28.811,28.849,28.763,28.845,1.0
2013-03-18 00:00:00,29.017,29.018,28.91800000000001,28.975,-1.0
2013-03-19 00:00:00,28.952,28.974,28.914,28.943,-1.0
2013-03-20 00:00:00,28.923,28.938,28.891,28.894,-1.0
2013-03-21 00:00:00,28.801,28.807,28.726,28.753,1.0
2013-03-22 00:00:00,29.144,29.184,29.114,29.151,-1.0
2013-03-25 00:00:00,28.665,28.766,28.613000000000003,28.763,1.0
2013-03-26 00:00:00,28.863000000000003,28.863000000000003,28.79,28.806,-1.0
2013-03-27 00:00:00,28.783,28.806,28.761,28.781,-1.0
2013-03-28 00:00:00,28.677,28.714,28.646,28.679,-1.0
2013-03-29 00:00:00,28.322,28.322,28.322,28.322,-1.0
2013-04-01 00:00:00,28.278,28.356,28.206,28.312,-1.0
2013-04-02 00:00:00,28.113000000000003,28.134,28.054,28.106,-1.0
2013-04-03 00:00:00,27.25,27.252,27.201,27.218000000000004,-1.0
2013-04-04 00:00:00,26.934,26.974,26.812,26.847,1.0
2013-04-05 00:00:00,26.865,26.954,26.825,26.884,1.0
2013-04-08 00:00:00,27.303,27.333,27.264,27.294,-1.0
2013-04-09 00:00:00,27.243,27.244,27.196,27.238000000000003,1.0
2013-04-10 00:00:00,27.943,27.974,27.929,27.963,-1.0
2013-04-11 00:00:00,27.481,27.554,27.43,27.486,1.0
2013-04-12 00:00:00,27.663,27.7,27.623,27.664,-1.0
2013-04-15 00:00:00,25.976,26.092,25.87,25.898000000000003,-1.0
2013-04-16 00:00:00,22.712,22.865,22.023000000000003,22.154,1.0
2013-04-17 00:00:00,23.461,23.604,23.324,23.491,-1.0
2013-04-18 00:00:00,23.245,23.31,22.98,22.989,1.0
2013-04-19 00:00:00,23.329,23.345,23.163,23.21,1.0
2013-04-22 00:00:00,23.264,23.399,23.119,23.336,1.0
2013-04-23 00:00:00,23.274,23.354,23.214,23.347,-1.0
2013-04-24 00:00:00,22.929,23.018,22.908,22.999,1.0
2013-04-25 00:00:00,23.164,23.244,23.068,23.213,1.0
2013-04-26 00:00:00,24.454,24.564,24.412,24.556,-1.0
2013-04-29 00:00:00,24.03,24.195,24.0,24.181,1.0
2013-04-30 00:00:00,24.434,24.532,24.42,24.46,-1.0
2013-05-01 00:00:00,24.324,24.355,24.21,24.301,-1.0
2013-05-02 00:00:00,23.664,23.695,23.511,23.597,1.0
2013-05-03 00:00:00,23.767,23.794,23.763,23.768,1.0
2013-05-06 00:00:00,24.111,24.303,24.1,24.303,-1.0
2013-05-07 00:00:00,23.955,24.004,23.935,23.964,-1.0
2013-05-08 00:00:00,23.853,23.923,23.777,23.871,-1.0
2013-05-09 00:00:00,23.9,23.92,23.808000000000003,23.859,-1.0
2013-05-10 00:00:00,23.605,23.657,23.561,23.627,1.0
2013-05-13 00:00:00,23.701,23.774,23.674,23.719,-1.0
2013-05-14 00:00:00,23.674,23.731,23.643,23.713,-1.0
2013-05-15 00:00:00,23.466,23.467,23.303,23.38300000000001,-1.0
2013-05-16 00:00:00,22.622,22.711,22.54300000000001,22.70300000000001,-1.0
2013-05-17 00:00:00,22.669,22.714,22.645,22.7,-1.0
2013-05-20 00:00:00,21.472,21.52,21.221,21.52,1.0
2013-05-21 00:00:00,22.683000000000003,22.712,22.625,22.664,-1.0
2013-05-22 00:00:00,22.474,22.661,22.443,22.632,-1.0
2013-05-23 00:00:00,22.198,22.337,22.179,22.222,1.0
2013-05-24 00:00:00,22.493,22.563,22.45300000000001,22.458,-1.0
2013-05-27 00:00:00,22.385,22.414,22.337,22.364,1.0
2013-05-28 00:00:00,22.629,22.632,22.446,22.506,-1.0
2013-05-29 00:00:00,22.324,22.424,22.323,22.424,1.0
2013-05-30 00:00:00,22.514,22.518,22.41,22.429,1.0
2013-05-31 00:00:00,22.816,22.83,22.743,22.747,-1.0
2013-06-03 00:00:00,22.41800000000001,22.472,22.347,22.44,1.0
2013-06-04 00:00:00,22.696,22.771,22.662,22.751,-1.0
2013-06-05 00:00:00,22.533,22.573,22.499,22.549,-1.0
2013-06-06 00:00:00,22.491,22.52,22.435,22.513,1.0
2013-06-07 00:00:00,22.574,22.746,22.574,22.72,-1.0
2013-06-10 00:00:00,21.731,21.834,21.728,21.772,1.0
2013-06-11 00:00:00,21.882,21.936,21.863000000000003,21.893,-1.0
2013-06-12 00:00:00,21.705,21.754,21.658,21.742,1.0
2013-06-13 00:00:00,21.695,21.764,21.672,21.748,1.0
2013-06-14 00:00:00,21.821,21.847,21.757,21.814,1.0
2013-06-17 00:00:00,22.041,22.041,21.958,22.003,-1.0
2013-06-18 00:00:00,21.884,21.939,21.88300000000001,21.928,-1.0
2013-06-19 00:00:00,21.69400000000001,21.716,21.673,21.686,-1.0
2013-06-20 00:00:00,21.187,21.267,21.151,21.267,-1.0
2013-06-21 00:00:00,19.614,19.734,19.594,19.71,1.0
2013-06-24 00:00:00,20.193,20.198,20.1,20.134,-1.0
2013-06-25 00:00:00,19.695,19.721,19.669,19.709,-1.0
2013-06-26 00:00:00,19.554,19.632,19.546,19.592,-1.0
2013-06-27 00:00:00,18.587,18.772,18.587,18.772,-1.0
2013-06-28 00:00:00,18.57,18.606,18.194000000000006,18.384,1.0
2013-07-01 00:00:00,19.907,19.927,19.444000000000006,19.536,1.0
2013-07-02 00:00:00,19.653,19.773,19.624,19.728,-1.0
2013-07-03 00:00:00,19.425,19.525,19.394,19.489,1.0
2013-07-04 00:00:00,19.805,19.843,19.704,19.789,-1.0
2013-07-05 00:00:00,19.542,19.585,19.497,19.58,-1.0
2013-07-08 00:00:00,18.868,18.998,18.843,18.945,1.0
2013-07-09 00:00:00,18.997,19.11,18.985,19.058,1.0
2013-07-10 00:00:00,19.22,19.302,19.159,19.26,1.0
2013-07-11 00:00:00,19.769,19.907,19.641,19.715,1.0
2013-07-12 00:00:00,20.097,20.209,20.087,20.171,-1.0
2013-07-15 00:00:00,20.029,20.088,19.946,19.95,-1.0
2013-07-16 00:00:00,19.881,19.909,19.834,19.871,1.0
2013-07-17 00:00:00,19.957,20.005,19.956,19.985,-1.0
2013-07-18 00:00:00,19.376,19.435,19.367,19.402,-1.0
2013-07-19 00:00:00,19.399,19.402,19.345,19.399,1.0
2013-07-22 00:00:00,19.833,19.863,19.725,19.736,1.0
2013-07-23 00:00:00,20.479,20.5,20.438,20.458,-1.0
2013-07-24 00:00:00,20.412,20.493,20.407,20.442,-1.0
2013-07-25 00:00:00,20.111,20.138,20.069000000000006,20.094,1.0
2013-07-26 00:00:00,20.311,20.315,20.239,20.261,-1.0
2013-07-29 00:00:00,19.915,19.921,19.869,19.876,-1.0
2013-07-30 00:00:00,19.798,19.887,19.797,19.857,-1.0
2013-07-31 00:00:00,19.766,19.771,19.703,19.749,1.0
2013-08-01 00:00:00,19.815,19.897,19.758,19.794,-1.0
2013-08-02 00:00:00,19.597,19.641,19.597,19.602,1.0
2013-08-05 00:00:00,19.868,19.911,19.834,19.875,-1.0
2013-08-06 00:00:00,19.712,19.756,19.699,19.718,-1.0
2013-08-07 00:00:00,19.508,19.515,19.414,19.455,1.0
2013-08-08 00:00:00,19.542,19.648,19.52,19.627,1.0
2013-08-09 00:00:00,20.227,20.265,20.203,20.23,1.0
2013-08-12 00:00:00,20.828000000000007,20.878,20.698,20.71,1.0
2013-08-13 00:00:00,21.287,21.35,21.22,21.308000000000003,1.0
2013-08-14 00:00:00,21.408,21.439,21.382,21.399,1.0
2013-08-15 00:00:00,21.91,21.955,21.858,21.86,1.0
2013-08-16 00:00:00,22.895,22.946,22.821,22.88300000000001,1.0
2013-08-19 00:00:00,23.276,23.31900000000001,23.271,23.299,-1.0
2013-08-20 00:00:00,23.16,23.19400000000001,23.132,23.145,-1.0
2013-08-21 00:00:00,22.988000000000003,23.055,22.958,23.01,-1.0
2013-08-22 00:00:00,22.564,22.69,22.45,22.66,1.0
